account_id,customer_name,age,occupation,monthly_income,income_band,province,account_open_date,bot_confirmed_mule,bot_flagged_date,connected_component_id,community_id,pagerank_score,triangle_count,two_hop_ratio,device_pattern_cluster,behavior_profile,total_inflow_thb,total_outflow_thb,unique_senders,unique_receivers,avg_hold_time_hours,risk_score
A-1384,กิตติพงศ์ มงคลชัย,30,student,20000.00,15-30K,Nakhon Ratchasima,2022-11-16,f,,0,0,0.393164,10,0.0295,128849018884,steady,742164.69,85402.25,10,12,375.25,0.1591
A-1385,สุทธิพงศ์ ไชยวงค์,36,merchant,15000.00,15-30K,Chonburi,2019-08-26,f,,0,0,0.506534,19,0.0215,523986010113,steady,112120.07,162360.95,15,20,787.55,0.197
A-1386,เบญจมาศ ชูศรี,44,driver,80000.00,60K+,Nonthaburi,2020-03-31,f,,0,0,0.430692,23,0.0578,1348619730946,steady,223568.63,110572.56,10,16,694.62,0.156
A-1387,กิตติพงศ์ เจริญผล,48,merchant,15000.00,15-30K,Chiang Mai,2022-06-01,f,,0,0,0.657765,22,0.0504,77309411328,steady,483141.12,73888.19,22,12,748.58,0.2569
A-1388,วิภาวดี วัฒนา,44,teacher,20000.00,15-30K,Chiang Rai,2025-03-30,f,,0,0,0.515232,31,0.013,1159641169922,steady,1145801.14,144996.20,18,18,666.64,0.2082
A-1389,ประเสริฐ วัฒนา,47,student,25000.00,15-30K,Nakhon Ratchasima,2023-12-24,f,,0,0,0.512192,19,0.0004,1657857376260,steady,824424.38,64030.72,21,9,717.08,0.2116
A-1390,ประเสริฐ พงษ์สวัสดิ์,64,lawyer,45000.00,30-60K,Phuket,2022-04-08,f,,0,0,0.518671,18,0,609885356036,steady,906685.10,61856.66,18,8,679.45,0.1833
A-1391,กฤษณะ ศรีวิชัย,23,driver,15000.00,15-30K,Udon Thani,2023-11-27,f,,0,0,0.420467,11,0.1396,103079215106,steady,112584.53,61979.51,14,11,748.18,0.2047
A-1392,มาลี บุญมาก,21,engineer,25000.00,15-30K,Khon Kaen,2022-05-20,f,,0,0,0.753289,19,0.0568,1151051235332,steady,514357.65,93055.94,22,15,709.95,0.2771
A-1393,จันทร์เพ็ญ ประเสริฐศรี,51,student,45000.00,30-60K,Songkhla,2020-02-18,f,,0,0,0.4842,34,0.037,360777252866,steady,1243928.52,140633.91,16,16,547.69,0.1823
A-1394,กิตติพงศ์ พิทักษ์,31,accountant,15000.00,15-30K,Rayong,2022-01-23,f,,0,0,0.393645,18,0.0252,1030792151044,steady,870717.31,104159.52,16,10,661.9,0.1783
A-1395,เบญจมาศ พลอยแก้ว,29,retired,20000.00,15-30K,Phuket,2020-01-27,f,,0,0,0.379483,27,0.0274,1099511627777,steady,1401446.19,123700.53,13,18,603.77,0.1683
A-1396,ปวีณา สว่างวงศ์,44,lawyer,80000.00,60K+,Chiang Rai,2025-02-11,f,,0,0,0.827021,29,0.0411,506806140928,steady,830756.36,137036.18,28,16,653.15,0.2885
A-1397,จุฑามาศ รุ่งเรือง,39,merchant,80000.00,60K+,Samut Prakan,2019-07-02,f,,0,0,0.517985,14,0.1087,274877906945,steady,150067.56,139115.47,17,19,673.8,0.2064
A-1398,เบญจมาศ วิไลวรรณ,68,accountant,25000.00,15-30K,Chonburi,2020-12-25,f,,0,0,0.643016,53,0.0089,300647710721,steady,1458980.61,111612.30,26,17,717.96,0.2617
A-1399,ลัดดา สิทธิชัย,25,student,80000.00,60K+,Rayong,2021-05-17,f,,0,0,0.226218,18,0.0263,884763262981,steady,821552.76,155986.11,10,17,786.6,0.1063
A-1400,นิภา ธนาคม,66,merchant,20000.00,15-30K,Rayong,2023-06-18,f,,0,17179869188,0.500764,25,0.0238,1116691496962,steady,1471593.66,145757.53,20,15,631.1,0.2131
A-1401,สมศักดิ์ ชูศรี,20,retired,80000.00,60K+,Chiang Rai,2020-05-15,f,,0,0,0.678512,31,0.0376,1675037245442,steady,1232885.86,68475.13,25,10,626.61,0.2489
A-1402,จุฑามาศ ไชยวงค์,56,merchant,45000.00,30-60K,Khon Kaen,2025-02-11,f,,0,0,0.26139,9,0,1632087572483,steady,198973.12,89367.46,10,10,598.91,0.1052
A-1403,ศุภกร สิทธิชัย,56,civil_servant,100000.00,60K+,Chiang Rai,2019-07-13,f,,0,0,0.425256,24,0.004,1039382085636,steady,786282.47,114899.40,13,16,743.86,0.151
A-1404,ปวีณา ศักดิ์สิทธิ์,45,driver,35000.00,30-60K,Lampang,2019-08-30,f,,0,0,0.530485,16,0.4088,901943132162,steady,93572.23,149247.02,15,16,859.72,0.2781
A-1405,พรรณี เจริญผล,41,nurse,45000.00,30-60K,Rayong,2022-04-03,f,,0,0,0.513955,23,0.0078,893353197570,steady,692932.71,64445.00,18,8,681.11,0.1852
A-1406,ธีรภัทร ศรีวิชัย,39,retired,100000.00,60K+,Nonthaburi,2022-09-16,f,,0,0,0.528349,9,0.0877,1408749273089,steady,563312.15,95968.95,16,13,699.85,0.1992
A-1407,พรรณี แซ่ตั้ง,48,engineer,80000.00,60K+,Rayong,2024-07-17,f,,0,0,0.776285,25,0.0119,1228360646658,steady,888186.53,91305.35,26,11,700.22,0.264
A-1408,วันดี ชูศรี,24,nurse,80000.00,60K+,Bangkok,2020-08-18,f,,0,17179869188,0.641135,20,0.0126,240518168578,steady,647858.62,104145.83,23,12,755.42,0.2269
A-1409,สราวุธ แซ่ตั้ง,32,office_worker,35000.00,30-60K,Pathum Thani,2019-06-25,f,,0,17179869188,0.420813,12,0.0932,1254130450432,steady,132437.45,97206.79,15,13,583.48,0.1765
A-1410,พิมพ์ชนก แซ่ตั้ง,43,accountant,80000.00,60K+,Udon Thani,2020-07-01,f,,0,0,0.768478,21,0.0596,1202590842882,steady,674976.02,81902.35,23,11,817.25,0.2643
A-1411,วีรยุทธ สมบูรณ์,50,civil_servant,60000.00,60K+,Pathum Thani,2022-12-21,f,,0,17179869188,0.339711,19,0.0108,137438953474,steady,1191443.62,155477.52,12,21,887.97,0.1316
A-1412,ชุติมา มงคลชัย,21,chef,15000.00,15-30K,Rayong,2020-12-08,f,,0,0,0.384646,15,0.0494,1434519076867,steady,98239.57,181501.10,11,23,581.37,0.1664
A-1413,พรรณี สุขสวัสดิ์,63,engineer,45000.00,30-60K,Udon Thani,2023-09-14,f,,0,0,0.66081,17,0.0814,128849018885,steady,245179.82,84732.65,19,11,832.47,0.235
A-1414,ศิริพร ศักดิ์สิทธิ์,58,office_worker,35000.00,30-60K,Phuket,2021-12-09,f,,0,17179869188,0.624596,30,0.0351,850403524609,steady,1269997.02,119704.21,22,15,556.39,0.2279
A-1415,ชาญวิทย์ เทพพิทักษ์,49,nurse,35000.00,30-60K,Phuket,2024-05-05,f,,0,0,0.476121,16,0.2682,171798691843,steady,94146.59,127617.26,14,16,740.61,0.2289
A-1416,พัชรี กิจเจริญ,52,student,60000.00,60K+,Khon Kaen,2025-05-28,f,,0,0,0.669579,27,0,1082331758596,steady,2274580.46,72680.47,19,9,628.23,0.2182
A-1417,ณัฐธิดา พานิชย์,24,driver,45000.00,30-60K,Nakhon Ratchasima,2022-10-03,f,,0,0,0.538258,13,0.065,755914244096,steady,310062.17,75610.99,16,11,604.55,0.1963
A-1418,ดวงใจ ทองดี,23,civil_servant,80000.00,60K+,Nonthaburi,2022-09-11,f,,0,0,0.68368,29,0.0244,747324309504,steady,781006.16,117700.76,21,19,781.86,0.2337
A-1419,อัจฉรา ชูศรี,36,chef,80000.00,60K+,Rayong,2023-06-19,f,,0,0,0.587445,12,0.1903,841813590017,steady,118386.93,92424.64,14,10,722.52,0.231
A-1420,มาลี ลิ้มประเสริฐ,66,retired,35000.00,30-60K,Surat Thani,2025-02-07,f,,0,0,0.759747,25,0.1044,687194767362,steady,224267.52,118755.63,28,15,733.61,0.2901
A-1421,สมศักดิ์ สมบูรณ์,62,lawyer,25000.00,15-30K,Pathum Thani,2022-05-28,f,,0,17179869188,0.6729,29,0.1303,1632087572484,steady,157411.18,161875.40,19,23,550.69,0.2718
A-1422,ปรัชญา พานิชย์,61,merchant,35000.00,30-60K,Phuket,2023-02-04,f,,0,17179869188,0.510772,18,0.1511,197568495618,steady,124899.36,98033.66,14,14,779.66,0.207
A-1423,มาลี พงษ์สวัสดิ์,36,civil_servant,45000.00,30-60K,Rayong,2024-04-23,f,,0,0,0.638626,29,0.0299,1262720385029,steady,1796623.73,135045.88,27,14,635.08,0.2448
A-1424,สุกัญญา พงษ์สวัสดิ์,32,lawyer,20000.00,15-30K,Rayong,2023-05-23,f,,0,0,0.482753,17,0.2774,979252543490,steady,153763.41,106341.88,20,17,726.87,0.2715
A-1425,รัตนา สิทธิชัย,32,driver,80000.00,60K+,Songkhla,2025-06-30,f,,0,0,0.475171,33,0.0083,1554778161153,steady,1562411.70,104437.72,19,12,801.43,0.1825
A-1426,สมหญิง แสงจันทร์,51,driver,25000.00,15-30K,Khon Kaen,2022-08-16,f,,0,0,0.459585,17,0.365,747324309505,steady,69114.92,151717.42,12,23,687.15,0.2638
A-1427,ธีรภัทร คำแก้ว,56,teacher,100000.00,60K+,Phuket,2020-02-05,f,,0,0,0.467647,23,0.0223,635655159810,steady,1768619.02,109027.99,15,17,655.54,0.1702
A-1428,จิรายุ สุขสวัสดิ์,44,office_worker,15000.00,15-30K,Lampang,2025-02-04,f,,0,0,0.675789,40,0.0301,1142461300737,steady,968159.70,121624.60,24,14,845.43,0.265
A-1429,วีรยุทธ ลิ้มประเสริฐ,21,student,15000.00,15-30K,Khon Kaen,2021-11-25,f,,0,0,0.629278,20,0.0129,1194000908288,steady,2083561.64,61795.10,24,9,666.45,0.2477
A-1430,สุรชัย พานิชย์,44,lawyer,45000.00,30-60K,Khon Kaen,2020-12-25,f,,0,0,0.418209,11,0.0389,515396075524,steady,441992.55,74091.30,15,11,820.62,0.1622
A-1431,มาลี ลิ้มประเสริฐ,47,student,25000.00,15-30K,Samut Prakan,2022-12-14,f,,0,17179869188,0.746344,8,0,798863917057,steady,155156.23,45846.52,22,7,665.26,0.2595
A-1432,กัญญา มงคลชัย,45,office_worker,35000.00,30-60K,Pathum Thani,2021-08-16,f,,0,0,0.535921,36,0.0143,1142461300738,steady,986681.06,125741.24,19,17,839.09,0.1967
A-1433,ณัฐธิดา พลอยแก้ว,27,driver,15000.00,15-30K,Chiang Rai,2023-04-26,f,,0,0,0.655392,13,0.2258,120259084289,steady,113758.95,107472.14,19,12,580.31,0.2893
A-1434,สุกัญญา แสงจันทร์,62,merchant,15000.00,15-30K,Phuket,2019-08-26,f,,0,0,0.481867,17,0.0462,1563368095746,steady,372673.23,103540.84,15,17,836.82,0.1979
A-1435,ลัดดา สุขสวัสดิ์,50,retired,25000.00,15-30K,Khon Kaen,2021-05-31,f,,0,0,0.563231,25,0.0233,1640677507073,steady,1995849.01,125089.48,22,15,876.19,0.2318
A-1436,วีรยุทธ เจริญผล,62,lawyer,45000.00,30-60K,Surat Thani,2020-08-24,f,,0,0,0.664275,20,0.0785,1520418422784,steady,134465.19,114576.79,18,16,776.14,0.2324
A-1437,ชุติมา สมบูรณ์,27,merchant,100000.00,60K+,Rayong,2021-05-03,f,,0,0,0.556964,17,0.0133,1365799600128,steady,780095.06,115290.69,17,16,822.39,0.1909
A-1438,วรพล มงคลชัย,65,chef,45000.00,30-60K,Pathum Thani,2020-11-27,f,,0,0,0.499274,22,0.0363,1194000908289,steady,1052602.70,142098.64,16,17,685.8,0.1829
A-1439,อรทัย ชูศรี,35,office_worker,15000.00,15-30K,Nonthaburi,2020-02-09,f,,0,0,0.685579,22,0.0174,876173328387,steady,734097.16,142708.10,23,16,744.3,0.2573
A-1440,ลัดดา พิทักษ์,25,lawyer,20000.00,15-30K,Udon Thani,2020-03-30,f,,0,0,0.616915,23,0.0154,352187318275,steady,803701.42,46572.06,20,9,834.02,0.2339
A-1441,พรรณี กิจเจริญ,49,office_worker,20000.00,15-30K,Songkhla,2021-01-25,f,,0,17179869188,0.51397,25,0.0263,1236950581251,steady,844311.79,149659.84,16,19,728.72,0.2039
A-1442,สมศักดิ์ ชัยสิทธิ์,67,merchant,20000.00,15-30K,Songkhla,2019-08-16,f,,0,0,0.69478,35,0.0351,515396075525,steady,1307508.72,133743.15,22,16,831.61,0.2628
A-1443,ปิยะดา บุญมาก,59,nurse,20000.00,15-30K,Phuket,2023-04-16,f,,0,17179869188,0.488455,19,0.0103,1228360646659,steady,584781.09,97524.76,16,14,639.86,0.1937
A-1444,เบญจมาศ ชัยสิทธิ์,37,chef,100000.00,60K+,Chiang Mai,2023-11-03,f,,0,0,0.889432,49,0.0611,1503238553602,steady,1186790.33,180373.00,29,23,694.52,0.3127
A-1445,นพดล แสงจันทร์,30,merchant,80000.00,60K+,Chonburi,2025-09-25,f,,0,0,0.501782,18,0.0158,1503238553603,steady,802073.32,83851.55,19,10,735.09,0.187
A-1446,นภาพร ไชยวงค์,59,office_worker,25000.00,15-30K,Udon Thani,2024-07-11,f,,0,0,0.467108,23,0.0353,661424963586,steady,661369.72,101318.53,17,14,729.02,0.1996
A-1447,สุวรรณา รุ่งเรือง,36,student,60000.00,60K+,Samut Prakan,2019-04-01,f,,0,0,0.363944,20,0.0323,154618822657,steady,881927.18,166025.58,11,20,672.18,0.1389
A-1448,พิมพ์ชนก สว่างวงศ์,53,lawyer,20000.00,15-30K,Songkhla,2023-12-18,f,,0,0,0.612074,34,0.0647,850403524610,steady,325102.32,78330.58,22,16,586.17,0.2535
A-1449,ปิยะดา ตันติกุล,55,civil_servant,15000.00,15-30K,Rayong,2019-03-29,f,,0,0,0.428347,24,0,120259084290,steady,1545706.01,114862.87,13,15,699.07,0.1707
A-1450,กิตติพงศ์ พงษ์สวัสดิ์,30,merchant,100000.00,60K+,Surat Thani,2022-09-15,f,,0,0,0.539218,15,0.1526,1219770712065,steady,114464.95,85904.94,16,11,709.02,0.2187
A-1451,นพดล แสงจันทร์,45,engineer,20000.00,15-30K,Chiang Mai,2024-04-04,f,,0,0,0.429791,24,0.0268,326417514498,steady,218122.58,151559.14,16,20,796.48,0.187
A-1452,ธีรภัทร แก้วมณี,40,merchant,100000.00,60K+,Surat Thani,2019-04-23,f,,0,0,0.443232,21,0.0161,1554778161154,steady,972377.81,91123.45,17,12,689.22,0.1696
A-1453,ลัดดา ใจดี,70,civil_servant,45000.00,30-60K,Songkhla,2024-10-23,f,,0,0,0.353918,21,0.0054,1546188226561,steady,1107644.52,118117.44,13,15,529.77,0.1366
A-1454,พัชรี สว่างวงศ์,34,accountant,60000.00,60K+,Pathum Thani,2025-05-23,f,,0,0,0.655026,42,0.0408,1108101562368,steady,516036.66,139254.92,20,18,803.81,0.2313
A-1455,กฤษณะ กิจเจริญ,27,merchant,35000.00,30-60K,Surat Thani,2019-02-18,f,,0,0,0.483929,2,0.1837,1357209665537,steady,62494.89,55304.42,12,7,630.26,0.2006
A-1456,ดวงใจ ไชยวงค์,22,teacher,100000.00,60K+,Chiang Mai,2020-09-07,f,,0,0,0.599812,28,0.0661,1632087572485,steady,634549.84,104368.96,21,14,619.3,0.2272
A-1457,ธนวัฒน์ วิไลวรรณ,32,merchant,80000.00,60K+,Pathum Thani,2021-07-12,f,,0,17179869188,0.570453,38,0.013,876173328388,steady,1177699.31,122527.59,23,15,676.38,0.2161
A-1458,วีรยุทธ แสงจันทร์,68,chef,15000.00,15-30K,Udon Thani,2025-09-17,f,,0,0,0.439762,14,0.0349,60129542146,steady,100587.10,102232.70,13,17,835.93,0.1798
A-1459,อรทัย อินทร์แก้ว,20,lawyer,15000.00,15-30K,Udon Thani,2025-04-25,f,,0,0,0.430741,11,0.0639,377957122049,steady,88886.89,131498.52,12,17,924.29,0.1816
A-1460,พัชรี ธนาคม,66,teacher,20000.00,15-30K,Surat Thani,2023-06-15,f,,0,0,0.686264,17,0.0791,1305670057986,steady,177998.45,101187.08,20,11,714.76,0.2626
A-1461,พีรพัฒน์ กิจเจริญ,58,retired,35000.00,30-60K,Udon Thani,2022-03-06,f,,0,0,0.404511,18,0.009,1082331758597,steady,1012014.35,151735.25,14,18,816.36,0.1502
A-1462,กมลวรรณ นาคสุข,46,civil_servant,45000.00,30-60K,Nonthaburi,2025-04-02,f,,0,0,0.513607,22,0.0132,1065151889411,steady,1225764.73,126632.08,17,17,671.18,0.1831
A-1463,กัญญา ประเสริฐศรี,33,civil_servant,45000.00,30-60K,Surat Thani,2022-12-25,f,,0,0,0.502242,26,0.0132,1477468749825,steady,2341559.68,106830.52,16,14,719.39,0.1785
A-1464,สุวรรณา ไชยวงค์,68,driver,100000.00,60K+,Nonthaburi,2025-08-24,f,,0,0,0.325072,16,0.3946,317827579908,steady,82105.69,165343.63,11,22,789.77,0.2209
A-1465,สุรชัย พงษ์สวัสดิ์,20,lawyer,20000.00,15-30K,Nakhon Ratchasima,2019-05-24,f,,0,0,0.33908,13,0,532575944705,steady,1257626.59,94273.02,14,9,690.25,0.1539
A-1466,กมลวรรณ กิจเจริญ,38,student,45000.00,30-60K,Nakhon Ratchasima,2020-10-01,f,,0,0,0.490836,7,0.0018,1331439861760,steady,740830.24,86339.62,17,12,872.5,0.173
A-1467,ชาญวิทย์ กิจเจริญ,48,merchant,35000.00,30-60K,Pathum Thani,2025-05-27,f,,0,0,0.694599,37,0.056,274877906946,steady,375027.92,128471.60,24,18,633.49,0.2546
A-1468,สุทธิพงศ์ สมบูรณ์,44,chef,60000.00,60K+,Nakhon Ratchasima,2025-04-20,f,,0,0,0.610326,24,0.7704,506806140929,steady,79463.59,192279.65,15,20,659.83,0.3859
A-1469,พัชรี วิไลวรรณ,60,retired,60000.00,60K+,Samut Prakan,2025-09-16,f,,0,0,0.416905,18,0.0323,523986010114,steady,888188.16,125188.49,13,17,807.77,0.1554
A-1470,ดวงใจ ตันติกุล,48,teacher,20000.00,15-30K,Chiang Mai,2021-03-16,f,,0,0,0.501075,28,0.1201,712964571136,steady,388349.76,174041.81,15,21,649.61,0.2222
A-1471,ปรัชญา สมบูรณ์,47,nurse,45000.00,30-60K,Bangkok,2020-07-26,f,,0,0,0.482765,11,0.0257,42949672961,steady,105716.39,57455.99,16,8,734.64,0.175
A-1472,พัชรี พงษ์สวัสดิ์,65,teacher,15000.00,15-30K,Samut Prakan,2020-10-31,f,,0,0,0.259477,11,0.0194,532575944706,steady,719688.34,125710.63,8,17,560.9,0.1237
A-1473,อรุณี รุ่งเรือง,70,civil_servant,60000.00,60K+,Nakhon Ratchasima,2019-12-05,f,,0,0,0.560918,18,0.0098,1477468749826,steady,1086945.04,78541.32,24,9,775.74,0.2129
A-1474,จันทร์เพ็ญ วงศ์สกุล,70,lawyer,25000.00,15-30K,Songkhla,2023-10-10,f,,0,17179869188,0.504698,38,0.0095,25769803778,steady,1223752.99,178490.38,18,21,774.62,0.2065
A-1475,อัครพล เทพพิทักษ์,62,driver,60000.00,60K+,Surat Thani,2023-02-26,f,,0,0,0.581615,13,0.0493,214748364803,steady,160459.38,70412.67,18,13,741.16,0.2073
A-1476,รัฐพล เทพพิทักษ์,27,student,60000.00,60K+,Lampang,2024-02-09,f,,0,0,0.534076,12,0,1683627180035,steady,546888.58,62543.84,18,10,739.42,0.1852
A-1477,เกียรติศักดิ์ กิจเจริญ,63,driver,80000.00,60K+,Bangkok,2020-05-19,f,,0,0,0.733903,18,0.0525,188978561027,steady,786762.91,124279.28,23,16,504.82,0.2551
A-1478,วิชัย เจริญผล,51,office_worker,45000.00,30-60K,Chonburi,2021-04-08,f,,0,0,0.461043,26,0.0379,498216206339,steady,349037.91,66649.97,18,12,889.38,0.1827
A-1479,ธนพร พลอยแก้ว,33,student,35000.00,30-60K,Rayong,2023-11-13,f,,0,0,0.545546,12,0.2735,609885356037,steady,139663.13,134938.46,18,14,602.08,0.2559
A-1480,พีรพัฒน์ แก้วมณี,67,student,25000.00,15-30K,Chiang Mai,2019-05-18,f,,0,0,0.704642,24,0.0541,1142461300739,steady,443100.54,109825.85,21,16,729.87,0.2644
A-1481,ปวีณา สมบูรณ์,31,nurse,20000.00,15-30K,Phuket,2025-07-23,f,,0,0,0.554483,30,0.0145,1305670057987,steady,1226429.00,102860.88,19,15,653.92,0.2194
A-1482,ชัยวัฒน์ บุญมาก,60,chef,80000.00,60K+,Surat Thani,2022-08-28,f,,0,17179869188,0.411379,20,0.1048,257698037763,steady,422015.20,148454.55,15,18,696.9,0.179
A-1483,ชาญวิทย์ เจริญผล,68,retired,15000.00,15-30K,Khon Kaen,2019-12-04,f,,0,0,0.554051,18,0.0304,927712935939,steady,609253.04,68863.89,17,10,651.52,0.2148
A-1484,สมหญิง สว่างวงศ์,38,accountant,80000.00,60K+,Chonburi,2023-07-17,f,,0,0,0.506327,13,0.0641,283467841537,steady,785982.13,110420.89,17,13,1048.09,0.1928
A-1485,วีรยุทธ แซ่ตั้ง,67,chef,45000.00,30-60K,Bangkok,2020-09-22,f,,0,0,0.433799,18,0.0425,532575944707,steady,847954.30,77089.76,14,15,559.26,0.1644
A-1486,วิภาวดี พานิชย์,22,office_worker,80000.00,60K+,Nakhon Ratchasima,2025-02-18,f,,0,0,0.680693,16,0.0269,876173328389,steady,857662.88,82390.09,22,9,715.37,0.2345
A-1487,อภิสิทธิ์ สมบูรณ์,46,student,25000.00,15-30K,Nakhon Ratchasima,2020-11-30,f,,0,0,0.452049,32,0.1344,876173328390,steady,112268.91,153392.83,12,25,881.53,0.2073
A-1488,เกียรติศักดิ์ ศรีสุข,62,civil_servant,15000.00,15-30K,Khon Kaen,2025-04-07,f,,0,0,0.406958,8,0.3567,1614907703299,steady,132549.64,108447.64,14,10,628.03,0.2558
